Date,State,Town,Longitude,Latitude,Sighting
07/31/22,ON,Coe Hill,-77.8,44.9,4
07/31/22,QC,Laval,-73.7,45.6,1
07/31/22,WI,Fitchburg,-89.4,43,1
07/31/22,NB,Moncton,-64.8,46.1,1
07/31/22,MA,Boston,-71.2,42.3,1
07/31/22,ON,Toronto,-79.5,43.6,2
07/31/22,CA,Bella Vista,-122.2,40.6,6
07/31/22,NC,Lewisville,-80.4,36.1,2
07/31/22,MN,Minneapolis,-93.3,44.9,1
07/31/22,IL,North Barrington,-88.2,42.2,1
07/31/22,ON,Orillia,-79.3,44.6,1
07/31/22,IL,Holiday Hills,-88.2,42.3,2
07/31/22,MA,Holliston,-71.4,42.2,1
07/31/22,FL,Wellington,-80.3,26.7,2
07/31/22,CA,Long Beach,-118.2,33.8,2
07/31/22,MO,KCMO,-94.5,39.2,1
07/31/22,RI,Barrington,-71.3,41.8,1
07/31/22,MI,Ann Arbor,-83.7,42.2,2
07/31/22,IN,Batesville,-85.3,39.2,1
07/31/22,MI,Mackinaw City,-84.7,45.8,3
07/31/22,ON,Dorset,-78.9,45.2,2
07/31/22,ON,Kingston,-76.6,44.3,1
07/31/22,UT,Salt Lake City,-111.9,40.7,1
07/31/22,PA,Homer City,-79.2,40.5,2
07/31/22,NJ,Hackensack,-74,40.9,2
07/31/22,NJ,Hackensack,-74,40.9,1
07/31/22,CO,Craig,-107.6,40.5,1
07/31/22,NH,Lebanon,-72.3,43.6,1
07/31/22,IA,Polk City,-93.7,41.7,2
07/31/22,ND,Mooreton,-96.8,46.3,1
07/31/22,MN,Shakopee,-93.5,44.8,1
07/31/22,PA,Fairless Hills,-74.8,40.2,1
07/31/22,MD,Middletown,-77.6,39.4,2
07/31/22,KS,Williamsburg,-95.5,38.5,1
07/31/22,IL,Chicago,-87.7,41.9,1
07/31/22,ON,Mississauga,-79.7,43.6,1
07/31/22,ON,Mississauga,-79.7,43.6,1
07/31/22,ON,Mississauga,-79.7,43.6,1
07/31/22,OH,Wooster,-82,40.7,1
07/31/22,NY,Pine Bush,-74.3,41.6,3
07/31/22,NY,New York,-74,40.8,1
07/31/22,ON,Halton Hills,-79.9,43.7,1
07/31/22,MN,New London,-94.9,45.3,1
07/31/22,WI,Lake Wisconsin,-89.6,43.4,1
07/31/22,WI,Baraboo,-89.7,43.4,1
07/31/22,WI,Merrimac,-89.6,43.4,1
07/31/22,VT,Kirby,-72,44.5,1
07/31/22,NC,Spruce Pine,-82.1,35.9,1
07/31/22,CA,Colfax,-120.9,39.1,1
07/30/22,MD,Bishopville,-75.1,38.4,5
07/30/22,MI,Oak Grove,-84,42.7,5
07/30/22,IL,Willowbrook,-87.9,41.8,1
07/30/22,MI,Oak Grove,-84,42.7,4
07/30/22,MI,Bloomfield Hills,-83.2,42.6,5
07/30/22,ON,Shanty Bay,-79.7,44.5,2
