Date,State,Town,Longitude,Latitude,Sighting
07/30/23,NY,Jamestown,-79.2,42.1,1
07/30/23,ON,Chatham,-82.2,42.4,3
07/30/23,PA,Robesonia,-76.1,40.4,2
07/30/23,MN,Duluth,-92.1,46.8,1
07/30/23,SC,Fort Mill,-81,35.1,1
07/30/23,UT,Ogden,-112.1,41.3,2
07/30/23,FL,Gainesville,-82.4,29.7,1
07/30/23,MN,Shorewood,-93.6,44.9,1
07/30/23,VA,Reston,-77.4,39,1
07/30/23,IL,Schaumburg,-88.1,42,1
07/30/23,ON,Toronto,-79.3,43.7,1
07/30/23,UT,Saratoga Springs,-111.9,40.3,13
07/30/23,UT,Salt Lake City,-111.9,40.8,1
07/30/23,MI,Ypsilanti,-83.7,42.2,4
07/30/23,MI,Wyandotte,-83.1,42.2,1
07/30/23,IL,Glen Ellyn,-88,41.9,2
07/30/23,QC,Mont-Blanc,-74.5,46.1,1
07/30/23,OR,Medford,-122.8,42.3,1
07/30/23,IA,Nevada,-93.5,42,4
07/30/23,TX,Kress,-101.8,34.4,3
07/30/23,KS,Pittsburg,-94.7,37.4,1
07/30/23,ON,Brock,-79.2,44.4,20
07/30/23,PA,Lafayette Hill,-75.3,40.1,2
07/30/23,MI,Kalamazoo,-85.6,42.3,3
07/30/23,NJ,Hackensack,-74,40.9,1
07/30/23,KS,Lenexa,-94.7,39,1
07/30/23,OH,Columbus,-83,39.9,1
07/30/23,TX,Mesquite,-96.6,32.8,1
07/30/23,MN,St Paul,-93.2,44.9,1
07/30/23,ON,Brampton,-79.8,43.7,1
07/30/23,ON,Otonabee-South Monaghan,-78.2,44.3,5
07/30/23,OH,Dayton,-84.1,39.8,2
07/30/23,WI,Kohler,-87.8,43.7,3
07/30/23,WI,Birchwood,-91.6,45.6,39
07/30/23,NJ,Hopewell,-74.8,40.4,1
07/30/23,IL,Fairbury,-88.5,40.8,2
07/30/23,MI,Irons,-86,44.1,1
07/30/23,TX,La Porte,-95.1,29.7,2
07/30/23,MI,Manton,-85.5,44.4,1
07/30/23,CT,Madison,-72.6,41.3,1
07/30/23,UT,Highland,-111.8,40.4,2
07/30/23,ON,Richmond Hill,-79.4,43.9,2
07/30/23,MI,Grant,-85.9,43.3,5
07/30/23,PA,Pittsburgh,-80.1,40.3,3
07/30/23,WI,La Crosse,-91.2,43.7,3
07/30/23,MO,Springfield,-93.2,37.2,1
07/30/23,PA,South Williamsport,-77,41.2,1
07/30/23,CA,Colfax,-120.9,39.1,1
07/30/23,IL,Chicago,-87.7,42,1
07/30/23,NE,Bennington,-96.2,41.4,11
07/30/23,CO,Thornton,-104.9,40,2
07/30/23,VA,Round Hill,-77.8,39.1,1
07/30/23,OH,Marysville,-83.4,40.3,1
07/30/23,MI,White Lake Charter Township,-83.5,42.6,3
07/30/23,MN,Moose Lake,-92.7,46.4,2
07/30/23,ON,Leamington,-82.5,42,5
07/30/23,IL,Riverside,-87.8,41.8,5
07/30/23,MI,Ferndale,-83.1,42.5,2
07/30/23,IN,South Bend,-86.2,41.7,1
07/30/23,MN,Arden Hills,-93.2,45,1
07/30/23,MN,Arden Hills,-93.2,45,1
07/30/23,NY,Webster,-77.5,43.2,2
07/30/23,IL,Northfield,-87.8,42.1,1
07/30/23,WI,Grand Marsh,-89.6,44,5
07/30/23,MN,Elk River,-93.6,45.3,1
07/30/23,PA,Erie,-80.2,42.1,2
07/30/23,ON,Burlington,-79.9,43.3,1
07/30/23,CA,La Mesa,-117,32.8,2
07/30/23,WI,Seymour,-88.4,44.5,19
07/30/23,MD,Lusby,-76.5,38.4,2
07/30/23,OH,Antwerp,-84.7,41.2,2
07/30/23,AZ,Litchfield Park,-112.4,33.5,1
07/30/23,WI,Appleton,-88.5,44.4,5
07/30/23,WI,Appleton,-88.4,44.3,2
07/30/23,ME,Topsham,-70,44,1
07/30/23,IL,Oswego,-88.4,41.7,4
07/30/23,SC,Irmo,-81.2,34.1,1
07/30/23,ON,Prince Edward,-77.5,44,3
07/30/23,WI,Appleton,-88.4,44.2,1
07/30/23,CA,Benicia,-122.2,38.1,1
07/30/23,MI,Pinckney,-83.9,42.4,5
07/30/23,WI,Eau Claire,-91.6,44.8,1
07/30/23,NY,Yonkers,-73.9,40.9,1
07/30/23,MI,Harrison Twp,-82.8,42.6,3
07/30/23,OH,New Lebanon,-84.4,39.7,1
07/30/23,MI,Howell,-83.9,42.6,1
07/30/23,IL,Marseilles,-88.8,41.4,6
07/30/23,VA,Boston,-78.2,38.5,1
07/30/23,CT,Plymouth,-73.1,41.7,1
07/30/23,NH,Greenfield,-71.8,42.9,1
07/30/23,CA,Weed,-122.4,41.5,2
07/30/23,OH,Canal Fulton,-81.5,40.9,1
07/30/23,SK,Estevan,-103,49.1,1
07/30/23,NH,Salem,-71.2,42.8,1
07/30/23,MI,Gulliver,-86.1,46.1,8
07/30/23,OH,Mentor,-81.3,41.7,9
07/30/23,OH,Kirtland,-81.3,41.6,27
07/30/23,NY,Carmel Hamlet,-73.7,41.5,2
07/30/23,PA,Wilkes-Barre,-75.8,41.3,1
07/30/23,MN,Chaska,-93.7,44.8,3
07/30/23,MI,Grosse Pointe Park,-82.9,42.4,1
07/30/23,MI,Grosse Pointe Park,-82.9,42.4,1
07/30/23,IL,Stoy,-87.8,39,4
07/30/23,ON,South Frontenac,-76.6,44.7,3
07/30/23,CO,Aurora,-104.7,39.7,1
07/30/23,NH,Sanbornton,-71.6,43.5,2
07/30/23,IL,Champaign,-88.3,40.1,2
07/30/23,MI,Trout Lake,-85.1,46.2,26
07/30/23,VA,Carrollton,-76.5,36.9,1
07/30/23,MO,KCMO,-94.5,39.2,1
07/30/23,NY,Fulton,-76.4,43.3,1
07/30/23,WI,Trempealeau,-91.5,44,2
07/30/23,MN,Owatonna,-93.2,44.1,1
07/30/23,VA,Surry,-76.8,37.2,2
07/30/23,IA,Perry,-94.2,41.9,28
07/30/23,ND,Taylor,-102.4,46.9,1
07/30/23,PA,Westfield,-77.6,41.9,8
07/30/23,ON,Port Hope,-78.3,44,3
07/30/23,ON,Port Hope,-78.3,43.9,10
07/30/23,IL,Rockford,-89.2,42.2,12
07/30/23,ON,Toronto,-79.4,43.7,1
